customer_id,msisdn,national_id,first_name,last_name,gender,date_of_birth,registration_date,plan_type,status,state,balance
e6279be7-eaf5-464e-aad5-50dbc9539b6f,09120765191,70851732895,Ali,Musa,M,1967-01-14,2022-04-12,postpaid,active,Kassala,185.2
cfef5c27-c5e2-4049-b0a0-53d3dae608c9,09165811574,49653916077,Sawsan,Adam,F,1960-03-29,2020-06-06,postpaid,active,Port Sudan,4461.3
612b05fd-474e-4c33-8c0d-caaca8290ef8,09128403982,21803966203,Leila,Salih,F,1993-05-08,2024-08-17,hybrid,active,Kassala,3141.71
c2026d62-8e7e-4abd-beb2-d2f71170ec62,09180265295,16469333562,Abdelrahman,Bakri,M,1977-12-13,2020-06-21,prepaid,active,El Fasher,1499.91
be3a6f6e-aa84-470f-ab97-7956e8c3c5f6,09128987092,01991843113,Omer,Fadl,M,1973-01-11,2023-04-26,postpaid,active,El Obeid,2685.57
53016915-9b56-4490-93ea-f01a01eebf82,09163211960,47220539707,Osman,Ali,M,2002-10-30,2022-04-27,postpaid,active,Kassala,2401.24
a12feaf3-3b9c-4362-ba28-3b26bee6756d,09183171461,99539467662,Jamal,Hussein,M,1996-07-21,2021-07-12,prepaid,active,Gedaref,2881.09
a53d0995-21e0-4725-84dc-f4bf612409b4,09126184025,78703686050,Amal,Adam,F,1995-04-16,2022-01-04,prepaid,active,Port Sudan,2169.86
a18c7134-f317-40ec-ab12-541a59a946c9,09997597953,10390912030,Ibrahim,Nour,M,1972-11-04,2023-02-07,prepaid,active,Kassala,1694.83
7badedaa-977e-4714-b76e-8c22a89eb032,09129860275,74544920548,Salah,Mohamed,M,1985-04-03,2022-06-05,postpaid,active,Omdurman,621.78
d1553ee9-6127-4166-ad0b-ab68da33dd05,09165583445,66229521797,Jamal,Suleiman,M,1964-09-10,2022-09-05,hybrid,active,Khartoum,-4487.36
673151c8-8478-4152-a205-48e19ba9158e,09160704726,60235158501,Abdalla,Bakri,M,1993-08-05,2021-09-10,hybrid,active,El Fasher,1152.0
8da61551-736e-4286-8f76-67645c21d068,09125605879,05224413395,Omer,Fadl,M,1987-08-06,2023-10-06,hybrid,active,Sennar,1876.88
4c0106e3-b687-49a9-b0db-13d98445355a,09185790571,91898664693,Sara,Hassan,F,1998-07-19,2022-10-22,postpaid,suspended,Wad Madani,1175.26
dc7131b0-f19c-4d8a-b478-3dd5ff62ac20,09166805702,37718430192,Nadia,Bakri,F,1974-09-16,2020-03-20,hybrid,active,El Fasher,1209.48
71b95cbe-1454-4c55-b03d-b2853dc8ed0e,09122396440,28253267699,Nasr,Fadl,M,1976-10-05,2022-03-13,prepaid,active,Ed Damazin,1183.79
4958e989-f93d-4e07-bab9-f97c286e1e9d,09162023209,14016933284,Ali,Bakri,M,1986-04-26,2021-03-05,prepaid,churned,El Fasher,3299.21
b66ad24b-170f-4197-9959-5c2731948a48,09187551545,26075699913,Nasr,Adam,M,1979-11-03,2021-01-21,prepaid,active,Kadugli,1966.74
7ebb0f18-c93f-46f5-adde-5412d81f6bcd,09126227777,33168066470,Hassan,Hussein,M,1999-09-27,2020-01-11,prepaid,active,Khartoum,1190.2
5d37ad12-92f8-4da5-af2a-8bdfa735b6a0,09129842410,74027406758,Somaya,Musa,F,1974-12-25,2023-08-22,postpaid,active,El Obeid,2845.87
91e99357-a6ff-4bcc-8906-d54e0486cb44,09123638564,61497459793,Rania,Adam,F,1969-05-16,2024-06-12,prepaid,churned,Sennar,-1257.94
5c850a47-a74a-4c1d-864a-611b105ee3fd,09169860995,50493266432,Somaya,Abdullah,F,1971-10-28,2021-11-22,hybrid,active,Nyala,507.15
3799886d-5bea-49c4-9002-c03c78e79f72,09184853400,12762239847,Omar,Musa,M,1986-12-06,2021-06-20,hybrid,active,Nyala,3575.66
dfc973db-d3b8-43d6-ad86-501fbdc85a1f,09188223788,70584168061,Huda,Nour,F,1977-12-08,2022-03-04,hybrid,active,Nyala,1529.74
44c054ba-4cb6-47bb-9b80-6864e6f5fa0e,09185867949,63830972361,Hala,Adam,F,1964-07-19,2024-08-14,prepaid,active,Bahri,2085.9
18910e9d-e169-4b65-aedd-3b2997ffc504,09165557864,57865557512,Ahmed,Hassan,M,1982-11-09,2024-01-01,postpaid,active,Khartoum,261.52
ac567ccc-8852-412c-b9f9-4fbb45ea513d,09182405166,54512244418,Sawsan,Hamid,F,2002-05-16,2022-07-08,prepaid,active,Kadugli,4165.94
1845ed7f-df6e-41b8-96bd-8af45898e035,09128357017,03630944238,Abeer,Hamid,F,1996-11-21,2020-07-07,prepaid,active,Sennar,1663.92
3ee44dd5-ea20-4006-8be7-d6e725312b77,,19797972452,Ahmed,Suleiman,M,1984-02-09,2020-12-06,prepaid,active,Atbara,1351.51
6a32a673-82ef-4bc8-81e4-28ca6c000acb,09166748095,73940598026,Abdelrahman,Ibrahim,M,1960-02-05,2021-06-07,hybrid,active,Kassala,735.69
1ec5c4ee-a757-4cf3-8239-c944bb6129fa,09168925849,07342031977,Ali,Abdullah,M,2002-04-09,2022-06-06,hybrid,active,El Obeid,3048.31
84fad0e7-d54d-4641-85a0-faa4b92b55f1,09186482308,82958684196,Abdalla,Abdullah,M,1974-04-12,2022-01-30,hybrid,suspended,Bahri,4855.37
8d1e54e1-993b-450a-831a-251612d47553,09189427674,83173066293,Abeer,Yousif,F,1967-10-03,2023-02-28,prepaid,churned,Wad Madani,4616.61
78cb0469-3755-4d65-b856-0da6fd4a5d33,09182426559,46989062327,Abdelrahman,Bakri,M,1972-12-15,2021-11-14,hybrid,active,El Fasher,3123.37
47b833d3-4f08-4c7c-b793-540338e2a8e8,09127900654,87084779541,Ibrahim,Ali,M,1999-12-09,2023-07-31,postpaid,active,Port Sudan,2966.74
8c994c32-723a-4941-87d5-30a9371840e2,09168159157,,Abdelrahman,Ibrahim,M,1978-11-06,2024-04-19,postpaid,active,El Fasher,2055.12
e7166287-4672-4277-97c5-a46e224593a4,09161239612,19051881298,Ahmed,Fadl,M,1994-09-19,2020-11-01,hybrid,suspended,Kadugli,-4964.79
be6a6035-0f24-4ce7-9abe-3cfd624ec2f6,09169237298,26893348649,Omar,Mohamed,M,2000-09-27,2020-05-23,prepaid,active,Khartoum,2103.62
1c7aa440-b3a9-4872-8a2a-67ca570439b6,09125570773,12315550570,Sawsan,Osman,F,1992-01-26,2021-01-29,hybrid,active,El Fasher,3089.34
eaa3431b-7491-4b44-b024-62ec780a0c4f,09184404588,31141470123,Tariq,Idris,M,1988-12-13,2020-06-01,prepaid,active,El Fasher,569.15
dd78c8d8-c50f-4a27-8c8a-a2b57a33ce69,09120977978,02344568446,Abeer,Suleiman,F,2002-06-09,2024-11-19,postpaid,active,Gedaref,4948.38
7b3a04a6-99ed-40f8-a347-00369c5fda35,09121632957,37831597572,Dina,Salih,F,1973-03-19,2023-09-26,prepaid,active,Nyala,4808.66
df17b78b-7535-43d2-967e-1c17e7877ef7,09181585423,32416518548,Mohammed,Hussein,M,1982-03-14,2024-12-16,postpaid,suspended,Khartoum,4733.67
f18aa4b3-4833-4518-8009-dcae25c3c23a,09164621595,84174916170,Samira,Yousif,F,1990-03-16,2020-02-10,prepaid,suspended,Omdurman,2568.1
79ffa37b-0377-4d92-b851-4d3821e84423,09996509962,83774029286,Abdalla,Hassan,M,1985-11-22,2025-06-01,prepaid,churned,Gedaref,4671.19
5ea8c8e5-1eef-4874-b5dc-92901eb1d9b4,09167196666,10256342022,Omer,Yousif,M,1971-12-28,2021-11-15,postpaid,active,Wad Madani,198.09
513b8b35-b61e-45d4-9169-1d1430d11973,09183675901,77915244614,Abdelrahman,Hamid,M,1986-05-10,2020-03-24,hybrid,active,Port Sudan,3884.32
0bd27147-3aba-4ec0-a48a-484acaeb60df,09166426018,63726319956,Samira,Yousif,F,1990-01-15,2023-01-11,hybrid,suspended,Dongola,913.54
d21eed07-28fb-4886-9055-ed87964896c3,09169003850,25513444867,Nadia,Abdullah,F,1972-08-14,2021-07-15,hybrid,churned,Port Sudan,2863.31
c9da84a2-5898-4c08-9faf-ffa9a9d97b56,09165461574,93251149788,Ali,Abdullah,M,2001-11-09,2025-01-05,postpaid,active,Bahri,4374.24
0b32e201-766f-462f-a4cb-92ba98c1b00a,,30858001873,Kamal,Musa,M,1967-09-11,2022-08-27,prepaid,active,El Obeid,460.5
dab54b96-1d8e-44e1-9b8d-53147aa17d97,09162107818,71096856425,Nahla,Bakri,F,2000-09-28,2020-06-13,postpaid,active,Dongola,4189.26
1487c70f-65a3-41cd-b238-ffc4a7b949e4,09121542306,00230286550,Intisar,Ibrahim,F,1989-04-14,2021-03-05,prepaid,active,Omdurman,479.19
fe958c19-7a01-4f17-9cc8-cf1c2b303849,09160151459,92016633822,Salah,Hamid,M,1972-03-04,2021-02-28,postpaid,active,El Obeid,1160.54
bb2fd5dd-dae5-4084-9b0b-af1b6ad0b143,09125620190,11348433913,Yousif,Ali,M,1980-06-09,2025-06-16,prepaid,active,Wad Madani,1894.16
a498bffd-6261-432c-96f7-8b8da718d8c6,09189456452,34286449760,Yousif,Osman,M,1975-07-18,2022-03-30,hybrid,active,Nyala,966.63
768a24d5-eb17-488c-8b8e-ef0181fe68f2,09126773498,52973561526,Kamal,Issa,M,1996-04-08,2023-02-26,postpaid,active,Omdurman,1337.56
af872dad-09a8-4581-abe2-88dfc0c1d525,09128096641,47533695247,Rania,Issa,F,1984-04-17,2023-05-08,postpaid,active,Dongola,1166.63
f6e10803-19a9-467a-904d-d2450fdcdc58,09185324367,92415712763,Zainab,Mahjoub,F,1980-02-24,2022-10-03,postpaid,active,Dongola,1433.1
9b3ffd44-123c-4b82-99c6-de2a1cb85fca,09126168249,79399816153,Amal,Mahjoub,F,2004-11-12,2020-09-15,prepaid,active,Gedaref,2576.35
241e8b70-4ba7-4416-94da-ef8920685abf,09120737260,72014896780,Huda,Adam,F,1972-07-21,2023-04-16,hybrid,active,Port Sudan,589.12
65db76ef-73b3-4812-bfd2-84d46bcf3f24,09184762542,92645633917,Hala,Ibrahim,F,1972-06-10,2024-12-22,hybrid,active,Kassala,56.74
a2397e72-5c2d-4345-9d6f-8f68807e4b2f,09181266497,19670683353,Sawsan,Abdullah,F,1969-12-14,2020-04-12,prepaid,churned,Omdurman,849.04
3c5724b3-093a-4e39-a5b7-6d449417be0b,09183994901,33344376734,Omar,Yousif,M,1969-01-02,2022-05-24,prepaid,suspended,Wad Madani,3985.71
9736fda7-bab0-4be3-80bd-187313a336a5,09169301481,16049910042,Khalid,Hamid,M,1963-06-20,2021-04-12,hybrid,active,Ed Damazin,2086.15
596b735c-727b-469b-939f-9380a1337d19,09121990342,13485484203,Salah,Bakri,M,1988-08-22,2021-09-05,prepaid,active,Sennar,2390.28
8b52e85f-bcbd-427f-b525-c99206624664,09123860157,11713219402,Mahdi,Mahjoub,M,1987-03-23,2023-12-12,hybrid,suspended,Bahri,4853.25
ad773430-9d7a-4a77-9689-a81b6f74a34d,09122874527,19367857646,Abdalla,Abdullah,M,1976-10-27,2025-02-23,prepaid,active,Gedaref,4819.92
834c6538-a8d2-4435-9e1f-c40b0057cf8a,,15401315350,Samira,Suleiman,F,1996-11-13,2025-01-28,hybrid,active,Dongola,927.73
811eb6dd-1ede-4854-9594-6ae9a94ab65c,09125274102,54717989948,Mona,Musa,F,1992-03-13,2023-08-16,postpaid,active,Wad Madani,2851.07
f52ed9c3-3e54-4855-89db-4dbb7d17d3e2,09161956756,35584227172,Mohammed,Adam,M,1994-12-18,2023-06-09,prepaid,suspended,El Obeid,2025.47
7b966e79-b666-465e-b836-22798c98934e,,68624087100,Fatima,Fadl,F,1996-12-12,2023-06-25,hybrid,active,Dongola,1359.72
f33ba572-85e2-453a-b1a7-6f7f10621e9a,09162381152,23282228240,Ahmed,Fadl,M,1984-11-30,2024-01-03,postpaid,suspended,Wad Madani,963.02
008d817a-d72f-4d7b-89e3-b9247beed4b4,09161084791,35113505357,Amira,Adam,F,1973-01-23,2021-05-26,hybrid,active,Bahri,4617.68
320be265-6b57-4b26-bfe2-b95f1280a205,09998144786,30280104194,Samira,Hassan,F,1989-07-21,2022-01-23,postpaid,active,El Obeid,4357.94
2f785c43-e4eb-445c-ad53-2a79bce8af2e,09122188930,63578037891,Zainab,Bakri,F,1973-02-02,2020-10-29,prepaid,suspended,Atbara,3626.93
6034824a-1a02-42af-acc4-6f5e9c5d5f65,09189055855,75994084290,Amal,Yousif,F,1997-08-07,2025-02-15,postpaid,active,Khartoum,3447.35
dd958099-b325-433f-8c5b-81a6ed463f19,09186061065,67337457016,Tariq,Suleiman,M,1988-07-23,2021-03-23,postpaid,active,Ed Damazin,1113.35
e7d1c654-06fa-47c5-aef5-9f4b8249acb7,09180253084,37699296444,Abdalla,Mahjoub,M,2001-04-02,2024-03-30,prepaid,active,Ed Damazin,4057.96
b28fcfc9-5d4c-4110-bf78-d8c0dc26d9dd,09162348004,17241553691,Ali,Hussein,M,1989-05-23,2024-07-18,postpaid,active,Kassala,4229.22
72076926-889b-4abd-b856-0900f1694c84,09169602425,70333295945,Salah,Ali,M,1976-04-06,2021-11-21,prepaid,active,Wad Madani,4608.11
3a60f15b-a9bf-4dde-b3c1-98eaef66b9e8,09160296629,91721742922,Amal,Mohamed,F,1962-05-16,2022-07-27,prepaid,active,Wad Madani,4638.06
2fef5c66-c7bc-4ee2-b674-93e67bc7add6,09182669370,63250313928,Babiker,Osman,M,1964-01-19,2022-07-27,hybrid,suspended,Kadugli,1791.46
d6d271f3-9b2f-4165-a820-7d6962a34507,09189019333,59379719000,Omer,Hassan,M,1961-12-11,2021-07-25,hybrid,active,El Obeid,2151.43
b6378909-9f44-40ea-9da6-547bce3fa726,09184718559,40799230453,Osman,Yousif,M,1972-04-06,2021-12-29,prepaid,churned,Dongola,3137.62
eff3f0d1-225e-4597-a554-4dc1dddc3c8c,09164743701,94539117766,Abdalla,Musa,M,1998-05-26,2022-11-22,prepaid,active,Dongola,2354.66
2084743d-0216-4741-8c7d-057ef472a5d3,09129281578,06190223116,Huda,Hussein,F,2002-12-04,2025-04-29,hybrid,active,El Fasher,120.2
e3cfd1da-639e-4c3e-92a0-44420241a335,09163223718,59212684856,Dina,Ibrahim,F,1979-10-18,2024-03-27,prepaid,active,Kadugli,761.11
bfc3c248-dd6d-4cc6-8e70-234bc55080c0,09183753989,23132465986,Mohammed,Adam,M,1994-02-02,2025-03-18,prepaid,active,El Fasher,3774.83
2db5d5b4-6f73-45ed-8254-abf20156b6ff,09188376591,53820114065,Mariam,Fadl,F,1974-09-07,2023-08-22,postpaid,active,Nyala,2225.58
d6ff4f76-e624-4481-9b32-6b246fe2f371,09127245533,75656976487,Babiker,Abdullah,M,1986-05-01,2025-01-02,postpaid,active,Kassala,4070.73
e5c37f70-2413-4456-bd3d-edfc61028f10,09166250692,96568512062,Mariam,Adam,F,2000-02-17,2023-07-22,hybrid,active,Atbara,4723.29
830b8c29-1b51-4e1f-8750-8e497432989e,09183442129,14650223477,Nasr,Bashir,M,1960-07-23,2022-06-10,postpaid,churned,Sennar,2836.19
8fc9fa67-1308-40c6-80d9-93145859e1cc,09184070339,82147823372,Babiker,Hassan,M,1965-01-12,2024-10-28,hybrid,active,El Obeid,320.16
245e9821-9745-4649-a519-1d4a8753f838,09126363286,30112200848,Hala,Bashir,F,1984-01-30,2021-01-28,postpaid,suspended,Gedaref,4823.45
2036efb8-15ca-4cf3-a473-f2efce000abf,09169608289,67136054946,Hassan,Hamid,M,1971-12-09,2020-03-15,hybrid,churned,Ed Damazin,2096.53
7be49c7d-b4b4-481a-a65e-63b6364d7239,09124951935,00115461758,Omar,Ibrahim,M,1965-05-20,2024-08-07,prepaid,active,Wad Madani,3668.74
239508e0-7720-4c0c-a92e-367d41a02c83,09181040431,56685135381,Abdalla,Idris,M,1984-08-14,2024-05-19,hybrid,active,Kassala,2290.41
7b9cb988-530b-42a6-a77b-96f47196efa5,09180168564,71778401902,Hassan,Mohamed,M,2001-07-02,2020-11-15,postpaid,suspended,Wad Madani,3469.57
bf78773e-9d87-4b82-9708-658d354afbb4,09161158668,61199767598,Mahdi,Hassan,M,1978-02-12,2021-09-10,prepaid,active,El Fasher,4348.93
953db5c0-04fc-4df2-869f-83842031e389,09125345819,56572853533,Osman,Bakri,M,1974-08-19,2022-05-27,prepaid,active,Dongola,710.13
fa21d2fb-27ba-45c1-aa5c-1905015635c6,09121584668,79303028532,Leila,Bakri,F,2001-06-13,2021-07-09,postpaid,suspended,Nyala,2962.63
4a9044b6-572a-4020-9207-cae17e984d4a,09125025285,46130873089,Mustafa,Musa,M,2002-05-03,2021-01-23,hybrid,suspended,Dongola,2283.4
c2d68ce7-f45d-4b7d-aa2e-178b09ffabf9,09167118425,27863090071,Mahdi,Fadl,M,1973-02-19,2020-08-15,prepaid,suspended,Sennar,4287.75
3c765d8b-f438-4e1f-b736-b42ce79fd324,09120577719,61997165965,Samira,Fadl,F,1995-10-10,2023-06-04,postpaid,active,Khartoum,3036.28
da2d1761-5122-46f3-8717-4d8721090cb8,09124400952,24265379322,Sawsan,Osman,F,1967-12-01,2024-12-05,prepaid,suspended,Port Sudan,4920.37
338b67fc-8f1e-4d9f-903f-fc3d2da6921d,09184736015,79115010162,Fatima,Issa,F,1997-08-05,2020-01-28,prepaid,active,Bahri,2006.63
1c6d91d5-ccc8-4969-b272-41eceed44bd1,09169783354,88357192149,Mustafa,Bashir,M,1996-02-23,2024-01-06,hybrid,active,Kassala,1922.02
55d6ab3c-8a9b-4f6e-9cf3-bdb93f67caa1,09183203172,66528246854,Hala,Salih,F,1974-12-07,2024-03-27,hybrid,active,Khartoum,196.99
a61e5e21-d77b-492f-a97a-b04a8f48bea0,09160146051,90854327163,Ahmed,Bakri,M,1965-02-11,2025-06-26,hybrid,active,Port Sudan,-775.77
0a0a9ee5-31c1-4478-86f4-a672710b44bb,09121000908,99318781048,Somaya,Ibrahim,F,1964-01-09,2021-06-23,hybrid,active,Port Sudan,1679.61
99c26cf8-9c33-4c78-b0ca-c888e46e2861,09182909304,37661366280,Osman,Bakri,M,1967-05-22,2021-03-11,prepaid,active,Nyala,2599.56
58ddd929-f35b-4793-9626-c2c66a7fadec,09160531105,83309673979,Widad,Idris,F,1986-01-13,2021-03-09,prepaid,active,Omdurman,3734.98
d084ed4d-7bd2-4a30-ac67-49548c6a53c7,09166501676,71877628836,Somaya,Osman,F,1981-03-10,2023-09-05,hybrid,active,Dongola,3333.84
78b8575f-6acd-435f-a650-fe145f43355b,09162922666,,Rania,Bashir,F,1975-03-01,2021-08-04,hybrid,churned,Atbara,3379.89
efa4a994-22f4-444c-a7d0-20ca1535f01d,09189359812,55977726597,Abdelrahman,Salih,M,1994-02-08,2022-07-09,prepaid,active,Port Sudan,4560.67
68f58637-32eb-47c3-a592-9acce4076dfc,09124171657,89391295651,Osman,Adam,M,1999-08-07,2020-09-06,hybrid,active,Kassala,2627.91
c73d4fdc-3007-4a83-a2ca-8ac292caf304,,78757030293,Amira,Adam,F,1961-08-13,2021-01-18,prepaid,active,Bahri,1699.48
b4e253b8-9bdb-4b7c-b5b0-beee793b3673,,22336931806,Amira,Fadl,F,1975-01-31,2020-05-10,prepaid,suspended,El Fasher,3194.69
3b917c76-60ef-439f-aadb-a184e6180563,09186249753,74057144695,Rania,Yousif,F,1996-08-08,2024-03-21,postpaid,active,Nyala,2713.75
3280d792-8735-41db-93e2-1789b529fbf2,09165345146,68865834834,Babiker,Salih,M,1980-07-06,2023-01-02,hybrid,active,Nyala,3149.91
91142010-95c1-453d-95c9-80f8b4331d13,09164853207,75870894326,Sara,Hamid,F,1979-08-06,2022-02-21,postpaid,active,Sennar,2153.12
b35eae5c-c974-4883-a1a8-80b1a0ba4d35,09160450509,28467200734,Abeer,Mohamed,F,1975-06-14,2025-02-18,prepaid,active,Sennar,2337.2
34aa7543-50ae-410b-b549-3b0a0a9a76fa,09164503801,62585150204,Zainab,Mahjoub,F,1990-10-25,2020-03-12,hybrid,active,Wad Madani,471.07
117d4afc-70d6-453f-bf87-c10eeb4c9ebd,09169433795,31112359042,Khalid,Hussein,M,1995-12-26,2023-01-17,prepaid,suspended,Kadugli,1320.96
be167a99-3ae0-4c7b-a15b-32954f836103,09120857383,85545146091,Rania,Issa,F,1980-10-29,2022-10-04,prepaid,active,Dongola,4509.39
6bcafecc-046f-462c-a8bd-f37cfa9455b9,09187062728,16733746121,Leila,Osman,F,1988-06-24,2024-01-17,postpaid,churned,Sennar,3609.57
d5000939-5a4e-443d-9198-b541a599c05f,09122608481,87620990693,Omer,Idris,M,1967-07-10,2025-02-18,postpaid,active,Gedaref,4220.41
edfc0544-764d-4739-be91-0e54f7ba56d3,09187045059,98226731234,Huda,Hamid,F,1980-07-22,2024-07-07,hybrid,active,Khartoum,1542.88
9e0e930e-527e-4423-9987-6385beb2ddf8,09122593645,02823134275,Abdalla,Hussein,M,1993-04-16,2023-10-03,postpaid,active,Atbara,3048.17
3c1d26cb-22d7-42d3-9072-88ef5c7e4170,09124431834,36953102977,Samira,Mahjoub,F,1970-08-25,2025-06-19,prepaid,active,Nyala,735.39
ba6ebb97-9440-435d-ab4f-fc670c6718d0,09165173281,62910873922,Somaya,Hussein,F,1968-10-14,2025-01-18,hybrid,active,Atbara,4499.46
8bf3fc47-2caa-4898-a9c9-7da4b4c6ee51,09167105298,77074599153,Sara,Bashir,F,1965-01-24,2022-03-01,postpaid,active,Khartoum,4044.32
521c624f-b9c3-4979-a10b-7412f92f2ca5,09128789034,50295867603,Salah,Nour,M,1964-04-06,2022-04-25,prepaid,active,Sennar,3943.4
fa7a7c61-416e-4e28-8ea3-814417ed47f5,09181823688,10138272105,Mona,Salih,F,1968-12-25,2022-01-27,prepaid,active,Khartoum,502.75
c865eaee-c08d-4e9f-b7b3-445b068ff3cc,09128825320,83168163603,Ahmed,Hassan,M,1967-09-17,2024-01-27,prepaid,active,Atbara,63.15
72fa87d0-2326-4091-9ae8-2079d2bfebc2,09162000521,41070716348,Nahla,Hamid,F,1992-10-05,2020-03-26,hybrid,active,Kadugli,3033.28
69ac75b1-ccea-4873-85b6-373cb852b8b8,09185119194,45456972965,Abdelrahman,Adam,M,1990-05-12,2023-04-25,prepaid,active,El Fasher,2138.93
922fe9ef-bfef-456b-b116-e0c30cbbe692,09188862639,,Widad,Hassan,F,1992-08-09,2024-03-16,prepaid,active,Port Sudan,2722.35
7b7df958-39f0-4ed8-9314-22c62e14bd12,09182346144,66276330411,Amira,Ali,F,2001-01-02,2023-07-16,prepaid,active,Bahri,3131.05
850fe5df-2190-42dd-998a-6888a89d2721,09121968636,47046568969,Abdalla,Nour,M,2003-05-03,2020-03-08,prepaid,active,Wad Madani,3897.05
61b9d6f3-7f19-4d5a-aed9-1772d1c424dd,09127936315,92291270659,Mustafa,Bakri,M,1980-01-05,2022-05-20,prepaid,active,Kassala,249.4
960f0b1b-59ba-4ab5-8a7b-94cb3f265896,09128722824,71830181796,Kamal,Hassan,M,1964-10-16,2024-02-01,postpaid,active,Wad Madani,3064.11
f4c898ba-c2ee-42b1-9303-0fa69d698ff3,09169979905,22171148656,Intisar,Fadl,F,1991-12-07,2024-05-24,hybrid,active,Atbara,2672.69
e1793953-91ba-4e61-a153-5aa6f7f0036c,09163563163,12975572616,Omer,Abdullah,M,1987-05-16,2025-03-06,postpaid,active,Ed Damazin,2802.77
611b76c7-3fab-439b-bc58-f01f60ccbc87,09991798549,13071675321,Tariq,Mahjoub,M,1994-11-25,2021-11-20,hybrid,active,Ed Damazin,602.67
d3738b35-3445-4897-a969-809a56f0bc0c,09992551741,85835639981,Abdalla,Suleiman,M,1973-09-27,2024-02-05,postpaid,churned,Port Sudan,3018.78
5ada61a5-f22a-4b30-83ba-2420fdb67723,09124762123,60186399454,Osman,Bakri,M,1968-10-05,2021-10-07,hybrid,suspended,Kassala,1591.7
4aa16b60-1ada-46b3-a47a-717357126630,,90964598724,Sara,Mohamed,F,1962-11-18,2024-10-13,hybrid,active,Kadugli,879.21
784882b5-3bc0-4709-a6a2-746cb86dd9eb,09166811339,73670721734,Osman,Abdullah,M,1961-01-02,2021-07-14,postpaid,active,Bahri,3231.7
2a9db952-3835-4bf2-bb29-758d9794bdd5,09183063236,54018144424,Mariam,Suleiman,F,1984-04-15,2021-04-27,hybrid,churned,Khartoum,786.71
a5244b0a-6c75-4b9c-aaca-f172d05b5c3c,09167651186,15640994147,Fatima,Suleiman,F,1991-07-16,2021-08-20,hybrid,active,Sennar,324.77
9a4cfaf7-0ad3-422a-a85f-e9eac909f62b,09182451908,26110356594,Osman,Salih,M,1976-04-04,2024-11-30,hybrid,churned,Khartoum,3170.87
4d98f5c0-d554-4941-88ff-fdbc0f84b69f,09169692295,33861941183,Hala,Yousif,F,1961-06-16,2025-04-13,prepaid,suspended,Kassala,634.08
375856ba-6339-4064-8d4f-b34a71a625ef,09166283463,34889334375,Abdalla,Adam,M,1969-03-13,2024-06-24,postpaid,active,Atbara,1272.01
2a0aad8f-4e8f-4532-bc54-34e93d7ec088,09124382692,85507435095,Mona,Salih,F,1974-08-19,2026-06-06,hybrid,churned,Wad Madani,4034.8
c9daba60-52cf-4806-9fbd-1d3974a38519,09186964535,91765047188,Fatima,Osman,F,1978-01-25,2020-01-15,prepaid,suspended,Gedaref,2943.51
28b1bade-4d98-4350-af3a-675fedc00eaa,09169668667,98994706170,Sara,Idris,F,1998-11-13,2024-12-20,prepaid,active,Kassala,3106.13
7ba03aa2-8047-4ac7-b552-3f0b06ff4493,09184715675,66505188601,Ahmed,Ibrahim,M,1994-06-25,2024-03-06,hybrid,active,Atbara,4434.09
89f82342-6c27-4bc2-8adc-01fd3501ff3b,09169698504,50566937540,Abdalla,Ibrahim,M,1972-03-05,2022-04-01,prepaid,suspended,Nyala,360.5
1082d4a1-d40f-4a6c-91f4-b814c44239a2,09124025038,57626481638,Osman,Bashir,M,1985-10-17,2024-11-15,prepaid,suspended,Nyala,4297.26
4bc91224-74f1-4f22-a1bd-9a13dc3debbc,09185301012,78969519304,Sara,Musa,F,1993-02-03,2021-04-03,hybrid,active,El Obeid,2620.9
78542907-9330-4902-b0c8-e706ec8e3159,09166203634,44394689633,Hassan,Yousif,M,1969-06-01,2024-07-27,prepaid,active,Bahri,980.88
6263b86b-8027-4b62-9014-e2fb22d1776a,09180731744,57762626367,Huda,Fadl,F,1988-02-04,2020-05-07,hybrid,active,Ed Damazin,2771.34
636d6b5a-c8e4-434c-a585-6c94018abd2b,09165944348,52953774037,Nahla,Idris,F,1994-12-04,2023-12-17,postpaid,active,Kassala,125.11
791fc997-272a-4b26-99fa-2049a281b109,09165149753,41157330990,Mahdi,Hamid,M,1962-11-25,2025-06-21,hybrid,active,Kadugli,1388.82
9f089819-fbc2-456d-b57a-566b9baa86da,,85653523266,Mona,Yousif,F,1962-11-11,2025-05-15,hybrid,churned,Dongola,3813.46
873bde81-b93e-4790-9e81-2d8ad61eb303,09120349561,19989965118,Kamal,Abdullah,M,1969-02-17,2022-09-15,hybrid,active,El Fasher,3937.78
6fb0ea5d-5a91-4c45-8441-eba3fd5cf663,09184776186,87047966682,Huda,Salih,F,1961-06-02,2023-03-04,hybrid,active,Nyala,1715.47
ad5b8c47-acf6-4cbf-985e-d93e743e1760,09189142330,29276405473,Fatima,Nour,F,1997-11-20,2021-06-26,prepaid,active,Khartoum,1772.77
10a17603-8cc8-466d-b33e-da8079a5ed50,09160474733,89147852474,Jamal,Yousif,M,1987-02-18,2021-02-02,prepaid,active,Atbara,1312.28
ba2ed466-33ea-4721-816b-501bc3405459,09163518664,77413135183,Ali,Nour,M,1960-10-10,2021-03-15,postpaid,active,Port Sudan,1337.68
0e87d7ae-7494-4b68-b896-e576f8466980,09125398852,17895599098,Leila,Bakri,F,1987-03-27,2020-08-24,prepaid,churned,Wad Madani,4896.03
